,local_time,cumulative_generated_energy (kwh),actual_generated_energy (kwh),exported_energy (kwh),consumed_energy (kwh)
481,2017-06-02 T10:30,10213,6.0,0.0,6.0
482,2017-06-02 T11:00,10224,11.0,0.0,11.0
483,2017-06-02 T11:30,10230,6.0,0.0,6.0
484,2017-06-02 T12:00,10240,10.0,0.0,10.0
485,2017-06-02 T12:30,10244,4.0,0.0,4.0
486,2017-06-02 T14:00,10262,18.0,0.0,18.0
487,2017-06-02 T14:30,10266,4.0,0.0,4.0
488,2017-06-02 T15:00,10275,9.0,0.0,9.0
489,2017-06-02 T15:30,10279,4.0,0.0,4.0
490,2017-06-02 T16:00,10285,6.0,0.0,6.0
491,2017-06-02 T16:30,10287,2.0,0.0,2.0
492,2017-06-02 T17:00,10288,1.0,0.0,1.0
493,2017-06-02 T17:30,10288,0.0,0.0,0.0
494,2017-06-02 T18:00,10288,0.0,0.0,0.0
495,2017-06-02 T18:30,10288,0.0,0.0,0.0
496,2017-06-02 T20:00,10288,0.0,0.0,0.0
497,2017-06-02 T20:30,10288,0.0,0.0,0.0
498,2017-06-02 T21:00,10288,0.0,0.0,0.0
499,2017-06-02 T21:30,10288,0.0,0.0,0.0
500,2017-06-02 T22:00,10288,0.0,0.0,0.0
501,2017-06-02 T22:30,10288,0.0,0.0,0.0
502,2017-06-02 T23:00,10288,0.0,0.0,0.0
503,2017-06-02 T23:30,10288,0.0,0.0,0.0
504,2017-06-03 T00:00,10288,0.0,0.0,0.0
505,2017-06-03 T00:30,10288,0.0,0.0,0.0
506,2017-06-03 T01:00,10288,0.0,0.0,0.0
507,2017-06-03 T01:30,10288,0.0,0.0,0.0
508,2017-06-03 T02:00,10288,0.0,0.0,0.0
509,2017-06-03 T02:30,10288,0.0,0.0,0.0
510,2017-06-03 T03:00,10288,0.0,0.0,0.0
511,2017-06-03 T03:30,10288,0.0,0.0,0.0
512,2017-06-03 T04:00,10288,0.0,0.0,0.0
513,2017-06-03 T04:30,10288,0.0,0.0,0.0
514,2017-06-03 T05:00,10288,0.0,0.0,0.0
515,2017-06-03 T05:30,10288,0.0,0.0,0.0
516,2017-06-03 T06:00,10288,0.0,0.0,0.0
517,2017-06-03 T06:30,10288,0.0,0.0,0.0
518,2017-06-03 T07:00,10288,0.0,0.0,0.0
519,2017-06-03 T07:30,10288,0.0,0.0,0.0
520,2017-06-03 T08:00,10289,1.0,0.0,1.0
521,2017-06-03 T08:30,10291,2.0,0.192,1.808
522,2017-06-03 T09:00,10295,4.0,1.632,2.3680000000000003
523,2017-06-03 T09:30,10300,5.0,3.632,1.3679999999999999
524,2017-06-03 T10:00,10309,9.0,5.632,3.3680000000000003
525,2017-06-03 T10:30,10317,8.0,3.392,4.6080000000000005
526,2017-06-03 T11:00,10325,8.0,0.864,7.136
527,2017-06-03 T11:30,10329,4.0,0.016,3.984
528,2017-06-03 T12:00,10332,3.0,0.0,3.0
529,2017-06-03 T12:30,10334,2.0,4.96,-2.96
530,2017-06-03 T13:00,10344,10.0,6.08,3.92
531,2017-06-03 T13:30,10352,8.0,4.896,3.104
532,2017-06-03 T14:00,10363,11.0,4.192,6.808
533,2017-06-03 T14:30,10369,6.0,3.232,2.768
534,2017-06-03 T15:00,10377,8.0,2.288,5.712
535,2017-06-03 T15:30,10382,5.0,0.0,5.0
536,2017-06-03 T16:00,10384,2.0,0.0,2.0
537,2017-06-03 T16:30,10385,1.0,0.0,1.0
538,2017-06-03 T17:00,10386,1.0,0.0,1.0
539,2017-06-03 T17:30,10387,1.0,0.0,1.0
540,2017-06-03 T18:00,10387,0.0,0.0,0.0
541,2017-06-03 T18:30,10387,0.0,0.0,0.0
542,2017-06-03 T19:00,10387,0.0,0.0,0.0
543,2017-06-03 T19:30,10387,0.0,0.0,0.0
544,2017-06-03 T20:00,10387,0.0,0.0,0.0
545,2017-06-03 T20:30,10387,0.0,0.0,0.0
546,2017-06-03 T21:00,10387,0.0,0.0,0.0
547,2017-06-03 T21:30,10387,0.0,0.0,0.0
548,2017-06-03 T22:00,10387,0.0,0.0,0.0
549,2017-06-03 T22:30,10387,0.0,0.0,0.0
550,2017-06-03 T23:00,10387,0.0,0.0,0.0
551,2017-06-03 T23:30,10387,0.0,0.0,0.0
552,2017-06-04 T00:00,10387,0.0,0.0,0.0
553,2017-06-04 T00:30,10387,0.0,0.0,0.0
554,2017-06-04 T02:00,10387,0.0,0.0,0.0
555,2017-06-04 T02:30,10387,0.0,0.0,0.0
556,2017-06-04 T03:00,10387,0.0,0.0,0.0
557,2017-06-04 T03:30,10387,0.0,0.0,0.0
558,2017-06-04 T04:00,10387,0.0,0.0,0.0
559,2017-06-04 T04:30,10387,0.0,0.0,0.0
560,2017-06-04 T05:00,10387,0.0,0.0,0.0
561,2017-06-04 T05:30,10387,0.0,0.0,0.0
562,2017-06-04 T06:00,10387,0.0,0.0,0.0
563,2017-06-04 T06:30,10387,0.0,0.0,0.0
564,2017-06-04 T07:00,10387,0.0,0.0,0.0
565,2017-06-04 T07:30,10387,0.0,0.0,0.0
566,2017-06-04 T08:00,10387,0.0,0.0,0.0
567,2017-06-04 T08:30,10389,2.0,0.032,1.968
568,2017-06-04 T09:00,10393,4.0,0.256,3.7439999999999998
569,2017-06-04 T10:30,10412,19.0,0.0,19.0
570,2017-06-04 T11:00,10422,10.0,0.032,9.968
571,2017-06-04 T11:30,10429,7.0,0.4,6.6
572,2017-06-04 T12:00,10441,12.0,0.544,11.456
573,2017-06-04 T12:30,10449,8.0,0.464,7.536
574,2017-06-04 T13:00,10460,11.0,0.064,10.936
575,2017-06-04 T13:30,10467,7.0,0.0,7.0
576,2017-06-04 T14:00,10476,9.0,0.0,9.0
577,2017-06-04 T14:30,10483,7.0,0.0,7.0
578,2017-06-04 T15:00,10491,8.0,0.0,8.0
579,2017-06-04 T15:30,10495,4.0,0.0,4.0
580,2017-06-04 T16:00,10500,5.0,0.0,5.0
581,2017-06-04 T16:30,10502,2.0,0.0,2.0
582,2017-06-04 T17:00,10503,1.0,0.0,1.0
583,2017-06-04 T17:30,10503,0.0,0.0,0.0
584,2017-06-04 T18:00,10503,0.0,0.0,0.0
585,2017-06-04 T18:30,10503,0.0,0.0,0.0
586,2017-06-04 T19:00,10503,0.0,0.0,0.0
587,2017-06-04 T19:30,10503,0.0,0.0,0.0
588,2017-06-04 T20:00,10503,0.0,0.0,0.0
589,2017-06-04 T20:30,10503,0.0,0.0,0.0
590,2017-06-04 T21:00,10503,0.0,0.0,0.0
591,2017-06-04 T21:30,10503,0.0,0.0,0.0
592,2017-06-04 T22:00,10503,0.0,0.0,0.0
593,2017-06-04 T22:30,10503,0.0,0.0,0.0
594,2017-06-04 T23:00,10503,0.0,0.0,0.0
595,2017-06-04 T23:30,10503,0.0,0.0,0.0
596,2017-06-05 T00:00,10503,0.0,0.0,0.0
597,2017-06-05 T00:30,10503,0.0,0.0,0.0
598,2017-06-05 T01:00,10503,0.0,0.0,0.0
599,2017-06-05 T01:30,10503,0.0,0.0,0.0
600,2017-06-05 T02:00,10503,0.0,0.0,0.0
601,2017-06-05 T02:30,10503,0.0,0.0,0.0
602,2017-06-05 T03:00,10503,0.0,0.0,0.0
603,2017-06-05 T03:30,10503,0.0,0.0,0.0
604,2017-06-05 T04:00,10503,0.0,0.0,0.0
605,2017-06-05 T04:30,10503,0.0,0.0,0.0
606,2017-06-05 T05:00,10503,0.0,0.0,0.0
607,2017-06-05 T05:30,10503,0.0,0.0,0.0
608,2017-06-05 T06:00,10503,0.0,0.0,0.0
609,2017-06-05 T06:30,10503,0.0,0.0,0.0
610,2017-06-05 T07:00,10503,0.0,0.0,0.0
611,2017-06-05 T07:30,10503,0.0,0.0,0.0
612,2017-06-05 T08:00,10504,1.0,0.0,1.0
613,2017-06-05 T08:30,10505,1.0,0.0,1.0
614,2017-06-05 T09:00,10510,5.0,0.0,5.0
615,2017-06-05 T09:30,10514,4.0,0.0,4.0
616,2017-06-05 T10:00,10522,8.0,0.0,8.0
617,2017-06-05 T10:30,10529,7.0,0.0,7.0
618,2017-06-05 T11:00,10539,10.0,0.0,10.0
619,2017-06-05 T11:30,10547,8.0,0.0,8.0
620,2017-06-05 T12:00,10558,11.0,0.0,11.0
621,2017-06-05 T12:30,10567,9.0,0.0,9.0
622,2017-06-05 T13:00,10578,11.0,0.0,11.0
623,2017-06-05 T13:30,10584,6.0,0.0,6.0
624,2017-06-05 T14:00,10595,11.0,0.0,11.0
625,2017-06-05 T14:30,10601,6.0,0.0,6.0
626,2017-06-05 T15:00,10609,8.0,0.0,8.0
627,2017-06-05 T15:30,10614,5.0,0.0,5.0
628,2017-06-05 T16:00,10618,4.0,0.0,4.0
629,2017-06-05 T16:30,10620,2.0,0.0,2.0
630,2017-06-05 T17:00,10621,1.0,0.0,1.0
631,2017-06-05 T17:30,10621,0.0,0.0,0.0
632,2017-06-05 T18:00,10621,0.0,0.0,0.0
633,2017-06-05 T18:30,10621,0.0,0.0,0.0
634,2017-06-05 T19:00,10621,0.0,0.0,0.0
635,2017-06-05 T19:30,10621,0.0,0.0,0.0
636,2017-06-05 T20:00,10621,0.0,0.0,0.0
637,2017-06-05 T20:30,10621,0.0,0.0,0.0
638,2017-06-05 T21:00,10621,0.0,0.0,0.0
639,2017-06-05 T21:30,10621,0.0,0.0,0.0
640,2017-06-05 T22:00,10621,0.0,0.0,0.0
641,2017-06-05 T22:30,10621,0.0,0.0,0.0
642,2017-06-06 T00:00,10621,0.0,0.0,0.0
643,2017-06-06 T00:30,10621,0.0,0.0,0.0
644,2017-06-06 T01:00,10621,0.0,0.0,0.0
645,2017-06-06 T01:30,10621,0.0,0.0,0.0
646,2017-06-06 T02:00,10621,0.0,0.0,0.0
647,2017-06-06 T02:30,10621,0.0,0.0,0.0
648,2017-06-06 T03:00,10621,0.0,0.0,0.0
649,2017-06-06 T03:30,10621,0.0,0.0,0.0
650,2017-06-06 T04:00,10621,0.0,0.0,0.0
651,2017-06-06 T04:30,10621,0.0,0.0,0.0
652,2017-06-06 T05:00,10621,0.0,0.0,0.0
653,2017-06-06 T05:30,10621,0.0,0.0,0.0
654,2017-06-06 T06:00,10621,0.0,0.0,0.0
655,2017-06-06 T06:30,10621,0.0,0.0,0.0
656,2017-06-06 T07:00,10621,0.0,0.0,0.0
657,2017-06-06 T07:30,10621,0.0,0.0,0.0
658,2017-06-06 T08:00,10622,1.0,0.0,1.0
659,2017-06-06 T08:30,10623,1.0,0.0,1.0
660,2017-06-06 T09:00,10627,4.0,0.0,4.0
661,2017-06-06 T09:30,10632,5.0,0.0,5.0
662,2017-06-06 T10:00,10640,8.0,0.0,8.0
663,2017-06-06 T10:30,10646,6.0,0.0,6.0
664,2017-06-06 T11:00,10657,11.0,0.0,11.0
665,2017-06-06 T11:30,10665,8.0,0.0,8.0
666,2017-06-06 T12:00,10677,12.0,0.0,12.0
667,2017-06-06 T12:30,10685,8.0,0.0,8.0
668,2017-06-06 T13:00,10697,12.0,0.0,12.0
669,2017-06-06 T13:30,10706,9.0,0.0,9.0
670,2017-06-06 T14:00,10714,8.0,0.0,8.0
671,2017-06-06 T14:30,10720,6.0,0.0,6.0
672,2017-06-06 T15:00,10728,8.0,0.0,8.0
673,2017-06-06 T15:30,10730,2.0,0.0,2.0
674,2017-06-06 T16:00,10733,3.0,0.0,3.0
675,2017-06-06 T16:30,10734,1.0,0.0,1.0
676,2017-06-06 T17:00,10735,1.0,0.0,1.0
677,2017-06-06 T17:30,10735,0.0,0.0,0.0
678,2017-06-06 T18:00,10735,0.0,0.0,0.0
679,2017-06-06 T18:30,10735,0.0,0.0,0.0
680,2017-06-06 T19:00,10735,0.0,0.0,0.0
681,2017-06-06 T19:30,10735,0.0,0.0,0.0
682,2017-06-06 T20:00,10735,0.0,0.0,0.0
683,2017-06-06 T20:30,10735,0.0,0.0,0.0
684,2017-06-06 T21:00,10735,0.0,0.0,0.0
685,2017-06-06 T21:30,10735,0.0,0.0,0.0
686,2017-06-06 T22:00,10735,0.0,0.0,0.0
687,2017-06-06 T22:30,10735,0.0,0.0,0.0
688,2017-06-06 T23:00,10735,0.0,0.0,0.0
689,2017-06-06 T23:30,10735,0.0,0.0,0.0
690,2017-06-07 T00:00,10735,0.0,0.0,0.0
691,2017-06-07 T00:30,10735,0.0,0.0,0.0
692,2017-06-07 T01:00,10735,0.0,0.0,0.0
693,2017-06-07 T01:30,10735,0.0,0.0,0.0
694,2017-06-07 T02:00,10735,0.0,0.0,0.0
695,2017-06-07 T02:30,10735,0.0,0.0,0.0
696,2017-06-07 T03:00,10735,0.0,0.0,0.0
697,2017-06-07 T03:30,10735,0.0,0.0,0.0
698,2017-06-07 T04:00,10735,0.0,0.0,0.0
699,2017-06-07 T04:30,10735,0.0,0.0,0.0
700,2017-06-07 T05:00,10735,0.0,0.0,0.0
701,2017-06-07 T05:30,10735,0.0,0.0,0.0
702,2017-06-07 T06:00,10735,0.0,0.0,0.0
703,2017-06-07 T06:30,10735,0.0,0.0,0.0
704,2017-06-07 T07:00,10735,0.0,0.0,0.0
705,2017-06-07 T07:30,10735,0.0,0.0,0.0
706,2017-06-07 T08:00,10736,1.0,0.0,1.0
707,2017-06-07 T08:30,10738,2.0,0.0,2.0
708,2017-06-07 T09:00,10742,4.0,0.0,4.0
709,2017-06-07 T09:30,10746,4.0,0.0,4.0
710,2017-06-07 T10:00,10753,7.0,0.0,7.0
711,2017-06-07 T10:30,10759,6.0,0.0,6.0
712,2017-06-07 T11:00,10768,9.0,0.0,9.0
713,2017-06-07 T11:30,10776,8.0,0.0,8.0
714,2017-06-07 T12:00,10787,11.0,0.0,11.0
715,2017-06-07 T12:30,10796,9.0,0.0,9.0
716,2017-06-07 T13:00,10805,9.0,0.0,9.0
717,2017-06-07 T13:30,10813,8.0,0.0,8.0
718,2017-06-07 T14:00,10823,10.0,0.0,10.0
719,2017-06-07 T14:30,10830,7.0,0.0,7.0
720,2017-06-07 T15:00,10838,8.0,0.0,8.0
721,2017-06-07 T15:30,10842,4.0,0.0,4.0
722,2017-06-07 T16:00,10847,5.0,0.0,5.0
723,2017-06-07 T16:30,10849,2.0,0.0,2.0
724,2017-06-07 T17:00,10850,1.0,0.0,1.0
725,2017-06-07 T17:30,10850,0.0,0.0,0.0
726,2017-06-07 T18:00,10850,0.0,0.0,0.0
727,2017-06-07 T18:30,10850,0.0,0.0,0.0
728,2017-06-07 T20:00,10850,0.0,0.0,0.0
729,2017-06-07 T20:30,10850,0.0,0.0,0.0
730,2017-06-07 T21:00,10850,0.0,0.0,0.0
731,2017-06-07 T21:30,10850,0.0,0.0,0.0
732,2017-06-07 T22:00,10850,0.0,0.0,0.0
733,2017-06-07 T22:30,10850,0.0,0.0,0.0
734,2017-06-07 T23:00,10850,0.0,0.0,0.0
735,2017-06-07 T23:30,10850,0.0,0.0,0.0
736,2017-06-08 T00:00,10850,0.0,0.0,0.0
737,2017-06-08 T00:30,10850,0.0,0.0,0.0
738,2017-06-08 T01:00,10850,0.0,0.0,0.0
739,2017-06-08 T01:30,10850,0.0,0.0,0.0
740,2017-06-08 T02:00,10850,0.0,0.0,0.0
741,2017-06-08 T02:30,10850,0.0,0.0,0.0
742,2017-06-08 T03:00,10850,0.0,0.0,0.0
743,2017-06-08 T03:30,10850,0.0,0.0,0.0
744,2017-06-08 T04:00,10850,0.0,0.0,0.0
745,2017-06-08 T04:30,10850,0.0,0.0,0.0
746,2017-06-08 T05:00,10850,0.0,0.0,0.0
747,2017-06-08 T05:30,10850,0.0,0.0,0.0
748,2017-06-08 T06:00,10850,0.0,0.0,0.0
749,2017-06-08 T06:30,10850,0.0,0.0,0.0
750,2017-06-08 T07:00,10850,0.0,0.0,0.0
751,2017-06-08 T07:30,10850,0.0,0.0,0.0
752,2017-06-08 T08:00,10851,1.0,0.0,1.0
753,2017-06-08 T08:30,10852,1.0,0.0,1.0
754,2017-06-08 T09:00,10856,4.0,0.0,4.0
755,2017-06-08 T09:30,10861,5.0,0.0,5.0
756,2017-06-08 T10:00,10868,7.0,0.0,7.0
757,2017-06-08 T10:30,10875,7.0,0.0,7.0
758,2017-06-08 T11:00,10885,10.0,0.0,10.0
759,2017-06-08 T11:30,10893,8.0,0.0,8.0
760,2017-06-08 T12:00,10905,12.0,0.0,12.0
761,2017-06-08 T12:30,10913,8.0,0.0,8.0
762,2017-06-08 T13:00,10925,12.0,0.0,12.0
763,2017-06-08 T13:30,10933,8.0,0.0,8.0
764,2017-06-08 T14:00,10944,11.0,0.0,11.0
765,2017-06-08 T14:30,10951,7.0,0.0,7.0
766,2017-06-08 T15:00,10959,8.0,0.0,8.0
767,2017-06-08 T16:30,10970,11.0,0.0,11.0
768,2017-06-08 T17:00,10971,1.0,0.0,1.0
769,2017-06-08 T17:30,10971,0.0,0.0,0.0
770,2017-06-08 T18:00,10971,0.0,0.0,0.0
771,2017-06-08 T18:30,10971,0.0,0.0,0.0
772,2017-06-08 T19:00,10971,0.0,0.0,0.0
773,2017-06-08 T19:30,10971,0.0,0.0,0.0
774,2017-06-08 T20:00,10971,0.0,0.0,0.0
775,2017-06-08 T20:30,10971,0.0,0.0,0.0
776,2017-06-08 T22:00,10971,0.0,0.0,0.0
777,2017-06-08 T22:30,10971,0.0,0.0,0.0
778,2017-06-08 T23:00,10971,0.0,0.0,0.0
779,2017-06-08 T23:30,10971,0.0,0.0,0.0
780,2017-06-09 T00:00,10971,0.0,0.0,0.0
781,2017-06-09 T00:30,10971,0.0,0.0,0.0
782,2017-06-09 T01:00,10971,0.0,0.0,0.0
783,2017-06-09 T01:30,10971,0.0,0.0,0.0
784,2017-06-09 T02:00,10971,0.0,0.0,0.0
785,2017-06-09 T02:30,10971,0.0,0.0,0.0
786,2017-06-09 T03:00,10971,0.0,0.0,0.0
787,2017-06-09 T03:30,10971,0.0,0.0,0.0
788,2017-06-09 T04:00,10971,0.0,0.0,0.0
789,2017-06-09 T04:30,10971,0.0,0.0,0.0
790,2017-06-09 T05:00,10971,0.0,0.0,0.0
791,2017-06-09 T05:30,10971,0.0,0.0,0.0
792,2017-06-09 T06:00,10971,0.0,0.0,0.0
793,2017-06-09 T06:30,10971,0.0,0.0,0.0
794,2017-06-09 T07:00,10971,0.0,0.0,0.0
795,2017-06-09 T07:30,10971,0.0,0.0,0.0
796,2017-06-09 T08:00,10972,1.0,0.0,1.0
797,2017-06-09 T08:30,10974,2.0,0.0,2.0
798,2017-06-09 T09:00,10977,3.0,0.0,3.0
799,2017-06-09 T09:30,10982,5.0,0.0,5.0
800,2017-06-09 T10:00,10990,8.0,0.0,8.0
801,2017-06-09 T10:30,10996,6.0,0.0,6.0
802,2017-06-09 T11:00,11007,11.0,0.0,11.0
803,2017-06-09 T11:30,11016,9.0,0.0,9.0
804,2017-06-09 T12:00,11028,12.0,0.0,12.0
805,2017-06-09 T12:30,11036,8.0,0.0,8.0
806,2017-06-09 T13:00,11048,12.0,0.0,12.0
807,2017-06-09 T13:30,11056,8.0,0.0,8.0
808,2017-06-09 T14:00,11067,11.0,0.0,11.0
809,2017-06-09 T14:30,11073,6.0,0.0,6.0
810,2017-06-09 T15:00,11081,8.0,0.0,8.0
811,2017-06-09 T15:30,11086,5.0,0.0,5.0
812,2017-06-09 T16:00,11090,4.0,0.0,4.0
813,2017-06-09 T16:30,11092,2.0,0.0,2.0
814,2017-06-09 T17:00,11093,1.0,0.0,1.0
815,2017-06-09 T17:30,11093,0.0,0.0,0.0
816,2017-06-09 T18:00,11093,0.0,0.0,0.0
817,2017-06-09 T18:30,11093,0.0,0.0,0.0
818,2017-06-09 T19:00,11093,0.0,0.0,0.0
819,2017-06-09 T19:30,11093,0.0,0.0,0.0
820,2017-06-09 T20:00,11093,0.0,0.0,0.0
821,2017-06-09 T20:30,11093,0.0,0.0,0.0
822,2017-06-09 T21:00,11093,0.0,0.0,0.0
823,2017-06-09 T21:30,11093,0.0,0.0,0.0
824,2017-06-09 T22:00,11093,0.0,0.0,0.0
825,2017-06-09 T22:30,11093,0.0,0.0,0.0
826,2017-06-09 T23:00,11093,0.0,0.0,0.0
827,2017-06-09 T23:30,11093,0.0,0.0,0.0
828,2017-06-10 T00:00,11093,0.0,0.0,0.0
829,2017-06-10 T00:30,11093,0.0,0.0,0.0
830,2017-06-10 T02:00,11093,0.0,0.0,0.0
831,2017-06-10 T02:30,11093,0.0,0.0,0.0
832,2017-06-10 T03:00,11093,0.0,0.0,0.0
833,2017-06-10 T03:30,11093,0.0,0.0,0.0
834,2017-06-10 T04:00,11093,0.0,0.0,0.0
835,2017-06-10 T04:30,11093,0.0,0.0,0.0
836,2017-06-10 T06:00,11093,0.0,0.0,0.0
837,2017-06-10 T06:30,11093,0.0,0.0,0.0
838,2017-06-10 T07:00,11093,0.0,0.0,0.0
839,2017-06-10 T07:30,11093,0.0,0.0,0.0
840,2017-06-10 T08:00,11094,1.0,0.0,1.0
841,2017-06-10 T08:30,11095,1.0,0.0,1.0
842,2017-06-10 T09:00,11098,3.0,0.0,3.0
843,2017-06-10 T09:30,11101,3.0,0.0,3.0
844,2017-06-10 T10:00,11104,3.0,0.0,3.0
845,2017-06-10 T10:30,11109,5.0,0.256,4.744
846,2017-06-10 T11:00,11116,7.0,3.472,3.528
847,2017-06-10 T11:30,11124,8.0,3.072,4.928
848,2017-06-10 T12:00,11132,8.0,2.0,6.0
849,2017-06-10 T12:30,11136,4.0,1.92,2.08
850,2017-06-10 T13:00,11143,7.0,0.944,6.056
851,2017-06-10 T13:30,11146,3.0,1.088,1.912
852,2017-06-10 T14:00,11152,6.0,1.104,4.896
853,2017-06-10 T14:30,11156,4.0,0.496,3.504
854,2017-06-10 T15:00,11161,5.0,0.576,4.424
855,2017-06-10 T15:30,11165,4.0,0.0,4.0
856,2017-06-10 T16:00,11167,2.0,0.0,2.0
857,2017-06-10 T16:30,11168,1.0,0.0,1.0
858,2017-06-10 T17:00,11168,0.0,0.0,0.0
859,2017-06-10 T17:30,11168,0.0,0.0,0.0
860,2017-06-10 T18:00,11168,0.0,0.0,0.0
861,2017-06-10 T18:30,11168,0.0,0.0,0.0
862,2017-06-10 T19:00,11168,0.0,0.0,0.0
863,2017-06-10 T20:30,11168,0.0,0.0,0.0
864,2017-06-10 T21:00,11168,0.0,0.0,0.0
865,2017-06-10 T21:30,11168,0.0,0.0,0.0
866,2017-06-10 T22:00,11168,0.0,0.0,0.0
867,2017-06-10 T22:30,11168,0.0,0.0,0.0
868,2017-06-10 T23:00,11168,0.0,0.0,0.0
869,2017-06-10 T23:30,11169,1.0,0.0,1.0
